image_path,mask_path,file_class,true_class,true_class_id,mask_area,conflict
/workspace/dataset/train/images/malignant (98).png,/workspace/dataset/train/masks/malignant (98)_mask.png,Malignant,Malignant,1,13241,False
/workspace/dataset/train/images/normal (30).png,/workspace/dataset/train/masks/normal (30)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/normal (123).png,/workspace/dataset/train/masks/normal (123)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/normal (22).png,/workspace/dataset/train/masks/normal (22)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/benign (383).png,/workspace/dataset/train/masks/benign (383)_mask.png,Benign,Malignant,1,16124,True
/workspace/dataset/train/images/benign (366).png,/workspace/dataset/train/masks/benign (366)_mask.png,Benign,Malignant,1,18429,True
/workspace/dataset/train/images/benign (223).png,/workspace/dataset/train/masks/benign (223)_mask.png,Benign,Malignant,1,7241,True
/workspace/dataset/train/images/malignant (195).png,/workspace/dataset/train/masks/malignant (195)_mask.png,Malignant,Malignant,1,46680,False
/workspace/dataset/train/images/benign (41).png,/workspace/dataset/train/masks/benign (41)_mask.png,Benign,Malignant,1,23703,True
/workspace/dataset/train/images/benign (264).png,/workspace/dataset/train/masks/benign (264)_mask.png,Benign,Malignant,1,16253,True
/workspace/dataset/train/images/benign (232).png,/workspace/dataset/train/masks/benign (232)_mask.png,Benign,Malignant,1,29842,True
/workspace/dataset/train/images/malignant (99).png,/workspace/dataset/train/masks/malignant (99)_mask.png,Malignant,Malignant,1,15467,False
/workspace/dataset/train/images/benign (118).png,/workspace/dataset/train/masks/benign (118)_mask.png,Benign,Malignant,1,6834,True
/workspace/dataset/train/images/benign (252).png,/workspace/dataset/train/masks/benign (252)_mask.png,Benign,Malignant,1,8957,True
/workspace/dataset/train/images/benign (200).png,/workspace/dataset/train/masks/benign (200)_mask.png,Benign,Malignant,1,33776,True
/workspace/dataset/train/images/benign (219).png,/workspace/dataset/train/masks/benign (219)_mask.png,Benign,Malignant,1,6119,True
/workspace/dataset/train/images/malignant (122).png,/workspace/dataset/train/masks/malignant (122)_mask.png,Malignant,Malignant,1,50519,False
/workspace/dataset/train/images/normal (128).png,/workspace/dataset/train/masks/normal (128)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/benign (428).png,/workspace/dataset/train/masks/benign (428)_mask.png,Benign,Malignant,1,17602,True
/workspace/dataset/train/images/benign (124).png,/workspace/dataset/train/masks/benign (124)_mask.png,Benign,Malignant,1,7566,True
/workspace/dataset/train/images/normal (75).png,/workspace/dataset/train/masks/normal (75)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/benign (338).png,/workspace/dataset/train/masks/benign (338)_mask.png,Benign,Malignant,1,2462,True
/workspace/dataset/train/images/malignant (59).png,/workspace/dataset/train/masks/malignant (59)_mask.png,Malignant,Malignant,1,89827,False
/workspace/dataset/train/images/malignant (196).png,/workspace/dataset/train/masks/malignant (196)_mask.png,Malignant,Malignant,1,26542,False
/workspace/dataset/train/images/benign (323).png,/workspace/dataset/train/masks/benign (323)_mask.png,Benign,Malignant,1,7445,True
/workspace/dataset/train/images/malignant (187).png,/workspace/dataset/train/masks/malignant (187)_mask.png,Malignant,Malignant,1,54503,False
/workspace/dataset/train/images/benign (7).png,/workspace/dataset/train/masks/benign (7)_mask.png,Benign,Malignant,1,2204,True
/workspace/dataset/train/images/benign (392).png,/workspace/dataset/train/masks/benign (392)_mask.png,Benign,Malignant,1,88348,True
/workspace/dataset/train/images/benign (78).png,/workspace/dataset/train/masks/benign (78)_mask.png,Benign,Malignant,1,5828,True
/workspace/dataset/train/images/benign (434).png,/workspace/dataset/train/masks/benign (434)_mask.png,Benign,Malignant,1,50047,True
/workspace/dataset/train/images/benign (59).png,/workspace/dataset/train/masks/benign (59)_mask.png,Benign,Malignant,1,13832,True
/workspace/dataset/train/images/normal (28).png,/workspace/dataset/train/masks/normal (28)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/benign (97).png,/workspace/dataset/train/masks/benign (97)_mask.png,Benign,Malignant,1,48233,True
/workspace/dataset/train/images/benign (357).png,/workspace/dataset/train/masks/benign (357)_mask.png,Benign,Malignant,1,9506,True
/workspace/dataset/train/images/benign (241).png,/workspace/dataset/train/masks/benign (241)_mask.png,Benign,Malignant,1,12012,True
/workspace/dataset/train/images/benign (339).png,/workspace/dataset/train/masks/benign (339)_mask.png,Benign,Malignant,1,25868,True
/workspace/dataset/train/images/benign (85).png,/workspace/dataset/train/masks/benign (85)_mask.png,Benign,Malignant,1,28115,True
/workspace/dataset/train/images/normal (44).png,/workspace/dataset/train/masks/normal (44)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/benign (255).png,/workspace/dataset/train/masks/benign (255)_mask.png,Benign,Malignant,1,13573,True
/workspace/dataset/train/images/malignant (76).png,/workspace/dataset/train/masks/malignant (76)_mask.png,Malignant,Malignant,1,62583,False
/workspace/dataset/train/images/benign (256).png,/workspace/dataset/train/masks/benign (256)_mask.png,Benign,Malignant,1,17678,True
/workspace/dataset/train/images/malignant (94).png,/workspace/dataset/train/masks/malignant (94)_mask.png,Malignant,Malignant,1,51666,False
/workspace/dataset/train/images/normal (113).png,/workspace/dataset/train/masks/normal (113)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/benign (253).png,/workspace/dataset/train/masks/benign (253)_mask.png,Benign,Malignant,1,6628,True
/workspace/dataset/train/images/benign (237).png,/workspace/dataset/train/masks/benign (237)_mask.png,Benign,Malignant,1,25108,True
/workspace/dataset/train/images/malignant (93).png,/workspace/dataset/train/masks/malignant (93)_mask.png,Malignant,Malignant,1,37501,False
/workspace/dataset/train/images/benign (242).png,/workspace/dataset/train/masks/benign (242)_mask.png,Benign,Malignant,1,19380,True
/workspace/dataset/train/images/benign (181).png,/workspace/dataset/train/masks/benign (181)_mask.png,Benign,Malignant,1,22750,True
/workspace/dataset/train/images/benign (101).png,/workspace/dataset/train/masks/benign (101)_mask.png,Benign,Malignant,1,4167,True
/workspace/dataset/train/images/benign (278).png,/workspace/dataset/train/masks/benign (278)_mask.png,Benign,Malignant,1,8243,True
/workspace/dataset/train/images/benign (189).png,/workspace/dataset/train/masks/benign (189)_mask.png,Benign,Malignant,1,2348,True
/workspace/dataset/train/images/normal (132).png,/workspace/dataset/train/masks/normal (132)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/malignant (190).png,/workspace/dataset/train/masks/malignant (190)_mask.png,Malignant,Malignant,1,22523,False
/workspace/dataset/train/images/benign (173).png,/workspace/dataset/train/masks/benign (173)_mask.png,Benign,Malignant,1,8704,True
/workspace/dataset/train/images/malignant (191).png,/workspace/dataset/train/masks/malignant (191)_mask.png,Malignant,Malignant,1,12415,False
/workspace/dataset/train/images/benign (20).png,/workspace/dataset/train/masks/benign (20)_mask.png,Benign,Malignant,1,6488,True
/workspace/dataset/train/images/malignant (106).png,/workspace/dataset/train/masks/malignant (106)_mask.png,Malignant,Malignant,1,21853,False
/workspace/dataset/train/images/benign (191).png,/workspace/dataset/train/masks/benign (191)_mask.png,Benign,Malignant,1,4093,True
/workspace/dataset/train/images/benign (133).png,/workspace/dataset/train/masks/benign (133)_mask.png,Benign,Malignant,1,1202,True
/workspace/dataset/train/images/benign (95).png,/workspace/dataset/train/masks/benign (95)_mask.png,Benign,Malignant,1,3486,True
/workspace/dataset/train/images/benign (196).png,/workspace/dataset/train/masks/benign (196)_mask.png,Benign,Malignant,1,15265,True
/workspace/dataset/train/images/benign (61).png,/workspace/dataset/train/masks/benign (61)_mask.png,Benign,Malignant,1,19209,True
/workspace/dataset/train/images/malignant (177).png,/workspace/dataset/train/masks/malignant (177)_mask.png,Malignant,Malignant,1,17348,False
/workspace/dataset/train/images/benign (48).png,/workspace/dataset/train/masks/benign (48)_mask.png,Benign,Malignant,1,33097,True
/workspace/dataset/train/images/benign (79).png,/workspace/dataset/train/masks/benign (79)_mask.png,Benign,Malignant,1,18767,True
/workspace/dataset/train/images/benign (88).png,/workspace/dataset/train/masks/benign (88)_mask.png,Benign,Malignant,1,38760,True
/workspace/dataset/train/images/benign (267).png,/workspace/dataset/train/masks/benign (267)_mask.png,Benign,Malignant,1,6275,True
/workspace/dataset/train/images/benign (33).png,/workspace/dataset/train/masks/benign (33)_mask.png,Benign,Malignant,1,15489,True
/workspace/dataset/train/images/benign (419).png,/workspace/dataset/train/masks/benign (419)_mask.png,Benign,Malignant,1,10624,True
/workspace/dataset/train/images/malignant (193).png,/workspace/dataset/train/masks/malignant (193)_mask.png,Malignant,Malignant,1,16310,False
/workspace/dataset/train/images/benign (341).png,/workspace/dataset/train/masks/benign (341)_mask.png,Benign,Malignant,1,55940,True
/workspace/dataset/train/images/normal (45).png,/workspace/dataset/train/masks/normal (45)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/benign (141).png,/workspace/dataset/train/masks/benign (141)_mask.png,Benign,Malignant,1,136993,True
/workspace/dataset/train/images/benign (121).png,/workspace/dataset/train/masks/benign (121)_mask.png,Benign,Malignant,1,17725,True
/workspace/dataset/train/images/normal (106).png,/workspace/dataset/train/masks/normal (106)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/malignant (85).png,/workspace/dataset/train/masks/malignant (85)_mask.png,Malignant,Malignant,1,69371,False
/workspace/dataset/train/images/normal (107).png,/workspace/dataset/train/masks/normal (107)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/malignant (77).png,/workspace/dataset/train/masks/malignant (77)_mask.png,Malignant,Malignant,1,52504,False
/workspace/dataset/train/images/benign (433).png,/workspace/dataset/train/masks/benign (433)_mask.png,Benign,Malignant,1,3186,True
/workspace/dataset/train/images/benign (1).png,/workspace/dataset/train/masks/benign (1)_mask.png,Benign,Malignant,1,984,True
/workspace/dataset/train/images/benign (192).png,/workspace/dataset/train/masks/benign (192)_mask.png,Benign,Malignant,1,8201,True
/workspace/dataset/train/images/malignant (57).png,/workspace/dataset/train/masks/malignant (57)_mask.png,Malignant,Malignant,1,47395,False
/workspace/dataset/train/images/benign (403).png,/workspace/dataset/train/masks/benign (403)_mask.png,Benign,Malignant,1,35763,True
/workspace/dataset/train/images/malignant (78).png,/workspace/dataset/train/masks/malignant (78)_mask.png,Malignant,Malignant,1,58379,False
/workspace/dataset/train/images/benign (315).png,/workspace/dataset/train/masks/benign (315)_mask.png,Benign,Malignant,1,3450,True
/workspace/dataset/train/images/malignant (36).png,/workspace/dataset/train/masks/malignant (36)_mask.png,Malignant,Malignant,1,30470,False
/workspace/dataset/train/images/benign (215).png,/workspace/dataset/train/masks/benign (215)_mask.png,Benign,Malignant,1,5614,True
/workspace/dataset/train/images/malignant (69).png,/workspace/dataset/train/masks/malignant (69)_mask.png,Malignant,Malignant,1,19023,False
/workspace/dataset/train/images/benign (218).png,/workspace/dataset/train/masks/benign (218)_mask.png,Benign,Malignant,1,30047,True
/workspace/dataset/train/images/normal (100).png,/workspace/dataset/train/masks/normal (100)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/train/images/malignant (64).png,/workspace/dataset/train/masks/malignant (64)_mask.png,Malignant,Malignant,1,25526,False
/workspace/dataset/train/images/malignant (171).png,/workspace/dataset/train/masks/malignant (171)_mask.png,Malignant,Malignant,1,33432,False
/workspace/dataset/val/images/benign (100).png,/workspace/dataset/val/masks/benign (100)_mask.png,Benign,Malignant,1,7090,True
/workspace/dataset/val/images/malignant (18).png,/workspace/dataset/val/masks/malignant (18)_mask.png,Malignant,Malignant,1,19204,False
/workspace/dataset/val/images/benign (346).png,/workspace/dataset/val/masks/benign (346)_mask.png,Benign,Malignant,1,4266,True
/workspace/dataset/val/images/benign (158).png,/workspace/dataset/val/masks/benign (158)_mask.png,Benign,Malignant,1,36491,True
/workspace/dataset/val/images/benign (276).png,/workspace/dataset/val/masks/benign (276)_mask.png,Benign,Malignant,1,30396,True
/workspace/dataset/val/images/benign (269).png,/workspace/dataset/val/masks/benign (269)_mask.png,Benign,Malignant,1,8237,True
/workspace/dataset/val/images/benign (184).png,/workspace/dataset/val/masks/benign (184)_mask.png,Benign,Malignant,1,24349,True
/workspace/dataset/val/images/benign (307).png,/workspace/dataset/val/masks/benign (307)_mask.png,Benign,Malignant,1,12040,True
/workspace/dataset/val/images/benign (155).png,/workspace/dataset/val/masks/benign (155)_mask.png,Benign,Malignant,1,60771,True
/workspace/dataset/val/images/normal (68).png,/workspace/dataset/val/masks/normal (68)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/normal (38).png,/workspace/dataset/val/masks/normal (38)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/normal (36).png,/workspace/dataset/val/masks/normal (36)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/malignant (127).png,/workspace/dataset/val/masks/malignant (127)_mask.png,Malignant,Malignant,1,80644,False
/workspace/dataset/val/images/benign (204).png,/workspace/dataset/val/masks/benign (204)_mask.png,Benign,Malignant,1,14121,True
/workspace/dataset/val/images/malignant (9).png,/workspace/dataset/val/masks/malignant (9)_mask.png,Malignant,Malignant,1,10863,False
/workspace/dataset/val/images/normal (76).png,/workspace/dataset/val/masks/normal (76)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (90).png,/workspace/dataset/val/masks/benign (90)_mask.png,Benign,Malignant,1,3287,True
/workspace/dataset/val/images/malignant (166).png,/workspace/dataset/val/masks/malignant (166)_mask.png,Malignant,Malignant,1,9614,False
/workspace/dataset/val/images/benign (294).png,/workspace/dataset/val/masks/benign (294)_mask.png,Benign,Malignant,1,13962,True
/workspace/dataset/val/images/benign (249).png,/workspace/dataset/val/masks/benign (249)_mask.png,Benign,Malignant,1,9112,True
/workspace/dataset/val/images/benign (277).png,/workspace/dataset/val/masks/benign (277)_mask.png,Benign,Malignant,1,20290,True
/workspace/dataset/val/images/malignant (202).png,/workspace/dataset/val/masks/malignant (202)_mask.png,Malignant,Malignant,1,36664,False
/workspace/dataset/val/images/benign (378).png,/workspace/dataset/val/masks/benign (378)_mask.png,Benign,Malignant,1,7836,True
/workspace/dataset/val/images/benign (258).png,/workspace/dataset/val/masks/benign (258)_mask.png,Benign,Malignant,1,4412,True
/workspace/dataset/val/images/benign (421).png,/workspace/dataset/val/masks/benign (421)_mask.png,Benign,Malignant,1,39998,True
/workspace/dataset/val/images/benign (389).png,/workspace/dataset/val/masks/benign (389)_mask.png,Benign,Malignant,1,14289,True
/workspace/dataset/val/images/malignant (156).png,/workspace/dataset/val/masks/malignant (156)_mask.png,Malignant,Malignant,1,108947,False
/workspace/dataset/val/images/normal (35).png,/workspace/dataset/val/masks/normal (35)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (77).png,/workspace/dataset/val/masks/benign (77)_mask.png,Benign,Malignant,1,7983,True
/workspace/dataset/val/images/benign (405).png,/workspace/dataset/val/masks/benign (405)_mask.png,Benign,Malignant,1,80623,True
/workspace/dataset/val/images/normal (67).png,/workspace/dataset/val/masks/normal (67)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (157).png,/workspace/dataset/val/masks/benign (157)_mask.png,Benign,Malignant,1,11014,True
/workspace/dataset/val/images/benign (401).png,/workspace/dataset/val/masks/benign (401)_mask.png,Benign,Malignant,1,28568,True
/workspace/dataset/val/images/benign (176).png,/workspace/dataset/val/masks/benign (176)_mask.png,Benign,Malignant,1,4951,True
/workspace/dataset/val/images/benign (322).png,/workspace/dataset/val/masks/benign (322)_mask.png,Benign,Malignant,1,3168,True
/workspace/dataset/val/images/malignant (111).png,/workspace/dataset/val/masks/malignant (111)_mask.png,Malignant,Malignant,1,41870,False
/workspace/dataset/val/images/malignant (71).png,/workspace/dataset/val/masks/malignant (71)_mask.png,Malignant,Malignant,1,74179,False
/workspace/dataset/val/images/benign (102).png,/workspace/dataset/val/masks/benign (102)_mask.png,Benign,Malignant,1,18857,True
/workspace/dataset/val/images/benign (413).png,/workspace/dataset/val/masks/benign (413)_mask.png,Benign,Malignant,1,2227,True
/workspace/dataset/val/images/benign (347).png,/workspace/dataset/val/masks/benign (347)_mask.png,Benign,Malignant,1,6176,True
/workspace/dataset/val/images/normal (19).png,/workspace/dataset/val/masks/normal (19)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (310).png,/workspace/dataset/val/masks/benign (310)_mask.png,Benign,Malignant,1,18371,True
/workspace/dataset/val/images/benign (288).png,/workspace/dataset/val/masks/benign (288)_mask.png,Benign,Malignant,1,6689,True
/workspace/dataset/val/images/malignant (192).png,/workspace/dataset/val/masks/malignant (192)_mask.png,Malignant,Malignant,1,5806,False
/workspace/dataset/val/images/benign (311).png,/workspace/dataset/val/masks/benign (311)_mask.png,Benign,Malignant,1,38994,True
/workspace/dataset/val/images/malignant (173).png,/workspace/dataset/val/masks/malignant (173)_mask.png,Malignant,Malignant,1,14986,False
/workspace/dataset/val/images/benign (213).png,/workspace/dataset/val/masks/benign (213)_mask.png,Benign,Malignant,1,10555,True
/workspace/dataset/val/images/benign (272).png,/workspace/dataset/val/masks/benign (272)_mask.png,Benign,Malignant,1,10541,True
/workspace/dataset/val/images/benign (83).png,/workspace/dataset/val/masks/benign (83)_mask.png,Benign,Malignant,1,2383,True
/workspace/dataset/val/images/benign (187).png,/workspace/dataset/val/masks/benign (187)_mask.png,Benign,Malignant,1,6575,True
/workspace/dataset/val/images/benign (296).png,/workspace/dataset/val/masks/benign (296)_mask.png,Benign,Malignant,1,21775,True
/workspace/dataset/val/images/benign (297).png,/workspace/dataset/val/masks/benign (297)_mask.png,Benign,Malignant,1,5433,True
/workspace/dataset/val/images/normal (109).png,/workspace/dataset/val/masks/normal (109)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/malignant (96).png,/workspace/dataset/val/masks/malignant (96)_mask.png,Malignant,Malignant,1,57534,False
/workspace/dataset/val/images/benign (400).png,/workspace/dataset/val/masks/benign (400)_mask.png,Benign,Malignant,1,167313,True
/workspace/dataset/val/images/benign (13).png,/workspace/dataset/val/masks/benign (13)_mask.png,Benign,Malignant,1,52450,True
/workspace/dataset/val/images/benign (385).png,/workspace/dataset/val/masks/benign (385)_mask.png,Benign,Malignant,1,9719,True
/workspace/dataset/val/images/benign (376).png,/workspace/dataset/val/masks/benign (376)_mask.png,Benign,Malignant,1,58864,True
/workspace/dataset/val/images/normal (114).png,/workspace/dataset/val/masks/normal (114)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (231).png,/workspace/dataset/val/masks/benign (231)_mask.png,Benign,Malignant,1,14369,True
/workspace/dataset/val/images/malignant (100).png,/workspace/dataset/val/masks/malignant (100)_mask.png,Malignant,Malignant,1,15909,False
/workspace/dataset/val/images/benign (365).png,/workspace/dataset/val/masks/benign (365)_mask.png,Benign,Malignant,1,7856,True
/workspace/dataset/val/images/benign (240).png,/workspace/dataset/val/masks/benign (240)_mask.png,Benign,Malignant,1,28187,True
/workspace/dataset/val/images/malignant (26).png,/workspace/dataset/val/masks/malignant (26)_mask.png,Malignant,Malignant,1,12900,False
/workspace/dataset/val/images/malignant (65).png,/workspace/dataset/val/masks/malignant (65)_mask.png,Malignant,Malignant,1,20141,False
/workspace/dataset/val/images/benign (330).png,/workspace/dataset/val/masks/benign (330)_mask.png,Benign,Malignant,1,51960,True
/workspace/dataset/val/images/benign (73).png,/workspace/dataset/val/masks/benign (73)_mask.png,Benign,Malignant,1,61594,True
/workspace/dataset/val/images/benign (354).png,/workspace/dataset/val/masks/benign (354)_mask.png,Benign,Malignant,1,32629,True
/workspace/dataset/val/images/benign (381).png,/workspace/dataset/val/masks/benign (381)_mask.png,Benign,Malignant,1,31694,True
/workspace/dataset/val/images/normal (105).png,/workspace/dataset/val/masks/normal (105)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (55).png,/workspace/dataset/val/masks/benign (55)_mask.png,Benign,Malignant,1,8946,True
/workspace/dataset/val/images/benign (84).png,/workspace/dataset/val/masks/benign (84)_mask.png,Benign,Malignant,1,45021,True
/workspace/dataset/val/images/malignant (155).png,/workspace/dataset/val/masks/malignant (155)_mask.png,Malignant,Malignant,1,38117,False
/workspace/dataset/val/images/malignant (28).png,/workspace/dataset/val/masks/malignant (28)_mask.png,Malignant,Malignant,1,8802,False
/workspace/dataset/val/images/malignant (150).png,/workspace/dataset/val/masks/malignant (150)_mask.png,Malignant,Malignant,1,102194,False
/workspace/dataset/val/images/benign (425).png,/workspace/dataset/val/masks/benign (425)_mask.png,Benign,Malignant,1,5124,True
/workspace/dataset/val/images/malignant (183).png,/workspace/dataset/val/masks/malignant (183)_mask.png,Malignant,Malignant,1,54718,False
/workspace/dataset/val/images/malignant (142).png,/workspace/dataset/val/masks/malignant (142)_mask.png,Malignant,Malignant,1,80699,False
/workspace/dataset/val/images/benign (335).png,/workspace/dataset/val/masks/benign (335)_mask.png,Benign,Malignant,1,25863,True
/workspace/dataset/val/images/malignant (139).png,/workspace/dataset/val/masks/malignant (139)_mask.png,Malignant,Malignant,1,31649,False
/workspace/dataset/val/images/normal (47).png,/workspace/dataset/val/masks/normal (47)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/malignant (44).png,/workspace/dataset/val/masks/malignant (44)_mask.png,Malignant,Malignant,1,13556,False
/workspace/dataset/val/images/normal (1).png,/workspace/dataset/val/masks/normal (1)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (190).png,/workspace/dataset/val/masks/benign (190)_mask.png,Benign,Malignant,1,30729,True
/workspace/dataset/val/images/benign (372).png,/workspace/dataset/val/masks/benign (372)_mask.png,Benign,Malignant,1,19410,True
/workspace/dataset/val/images/benign (387).png,/workspace/dataset/val/masks/benign (387)_mask.png,Benign,Malignant,1,19230,True
/workspace/dataset/val/images/malignant (117).png,/workspace/dataset/val/masks/malignant (117)_mask.png,Malignant,Malignant,1,22461,False
/workspace/dataset/val/images/normal (88).png,/workspace/dataset/val/masks/normal (88)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (47).png,/workspace/dataset/val/masks/benign (47)_mask.png,Benign,Malignant,1,2284,True
/workspace/dataset/val/images/benign (302).png,/workspace/dataset/val/masks/benign (302)_mask.png,Benign,Malignant,1,2786,True
/workspace/dataset/val/images/benign (9).png,/workspace/dataset/val/masks/benign (9)_mask.png,Benign,Malignant,1,48785,True
/workspace/dataset/val/images/benign (94).png,/workspace/dataset/val/masks/benign (94)_mask.png,Benign,Malignant,1,10379,True
/workspace/dataset/val/images/normal (46).png,/workspace/dataset/val/masks/normal (46)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (363).png,/workspace/dataset/val/masks/benign (363)_mask.png,Benign,Malignant,1,5341,True
/workspace/dataset/val/images/malignant (175).png,/workspace/dataset/val/masks/malignant (175)_mask.png,Malignant,Malignant,1,56917,False
/workspace/dataset/val/images/malignant (2).png,/workspace/dataset/val/masks/malignant (2)_mask.png,Malignant,Malignant,1,92533,False
/workspace/dataset/val/images/benign (352).png,/workspace/dataset/val/masks/benign (352)_mask.png,Benign,Malignant,1,2607,True
/workspace/dataset/val/images/benign (238).png,/workspace/dataset/val/masks/benign (238)_mask.png,Benign,Malignant,1,23244,True
/workspace/dataset/val/images/normal (72).png,/workspace/dataset/val/masks/normal (72)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (325).png,/workspace/dataset/val/masks/benign (325)_mask.png,Benign,Malignant,1,3619,True
/workspace/dataset/val/images/malignant (45).png,/workspace/dataset/val/masks/malignant (45)_mask.png,Malignant,Malignant,1,80381,False
/workspace/dataset/val/images/benign (309).png,/workspace/dataset/val/masks/benign (309)_mask.png,Benign,Malignant,1,63198,True
/workspace/dataset/val/images/normal (91).png,/workspace/dataset/val/masks/normal (91)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/normal (59).png,/workspace/dataset/val/masks/normal (59)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (289).png,/workspace/dataset/val/masks/benign (289)_mask.png,Benign,Malignant,1,18869,True
/workspace/dataset/val/images/malignant (184).png,/workspace/dataset/val/masks/malignant (184)_mask.png,Malignant,Malignant,1,36927,False
/workspace/dataset/val/images/benign (364).png,/workspace/dataset/val/masks/benign (364)_mask.png,Benign,Malignant,1,13366,True
/workspace/dataset/val/images/benign (414).png,/workspace/dataset/val/masks/benign (414)_mask.png,Benign,Malignant,1,175486,True
/workspace/dataset/val/images/benign (313).png,/workspace/dataset/val/masks/benign (313)_mask.png,Benign,Malignant,1,5349,True
/workspace/dataset/val/images/malignant (23).png,/workspace/dataset/val/masks/malignant (23)_mask.png,Malignant,Malignant,1,87195,False
/workspace/dataset/val/images/normal (104).png,/workspace/dataset/val/masks/normal (104)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/malignant (188).png,/workspace/dataset/val/masks/malignant (188)_mask.png,Malignant,Malignant,1,45445,False
/workspace/dataset/val/images/benign (132).png,/workspace/dataset/val/masks/benign (132)_mask.png,Benign,Malignant,1,6449,True
/workspace/dataset/val/images/normal (33).png,/workspace/dataset/val/masks/normal (33)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/malignant (103).png,/workspace/dataset/val/masks/malignant (103)_mask.png,Malignant,Malignant,1,53424,False
/workspace/dataset/val/images/malignant (8).png,/workspace/dataset/val/masks/malignant (8)_mask.png,Malignant,Malignant,1,11091,False
/workspace/dataset/val/images/benign (337).png,/workspace/dataset/val/masks/benign (337)_mask.png,Benign,Malignant,1,7091,True
/workspace/dataset/val/images/normal (64).png,/workspace/dataset/val/masks/normal (64)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (108).png,/workspace/dataset/val/masks/benign (108)_mask.png,Benign,Malignant,1,13857,True
/workspace/dataset/val/images/normal (95).png,/workspace/dataset/val/masks/normal (95)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/malignant (1).png,/workspace/dataset/val/masks/malignant (1)_mask.png,Malignant,Malignant,1,90995,False
/workspace/dataset/val/images/benign (170).png,/workspace/dataset/val/masks/benign (170)_mask.png,Benign,Malignant,1,12570,True
/workspace/dataset/val/images/benign (72).png,/workspace/dataset/val/masks/benign (72)_mask.png,Benign,Malignant,1,20685,True
/workspace/dataset/val/images/benign (265).png,/workspace/dataset/val/masks/benign (265)_mask.png,Benign,Malignant,1,12086,True
/workspace/dataset/val/images/normal (77).png,/workspace/dataset/val/masks/normal (77)_mask.png,Normal,Normal,2,0,False
/workspace/dataset/val/images/benign (343).png,/workspace/dataset/val/masks/benign (343)_mask.png,Benign,Malignant,1,20580,True
/workspace/dataset/val/images/malignant (110).png,/workspace/dataset/val/masks/malignant (110)_mask.png,Malignant,Malignant,1,8899,False
/workspace/dataset/val/images/benign (328).png,/workspace/dataset/val/masks/benign (328)_mask.png,Benign,Malignant,1,2370,True
/workspace/dataset/val/images/benign (243).png,/workspace/dataset/val/masks/benign (243)_mask.png,Benign,Malignant,1,27776,True
/workspace/dataset/val/images/benign (327).png,/workspace/dataset/val/masks/benign (327)_mask.png,Benign,Malignant,1,34279,True
/workspace/dataset/val/images/malignant (42).png,/workspace/dataset/val/masks/malignant (42)_mask.png,Malignant,Malignant,1,30381,False
/workspace/dataset/val/images/benign (178).png,/workspace/dataset/val/masks/benign (178)_mask.png,Benign,Malignant,1,32243,True
/workspace/dataset/val/images/benign (152).png,/workspace/dataset/val/masks/benign (152)_mask.png,Benign,Malignant,1,61557,True
/workspace/dataset/val/images/malignant (158).png,/workspace/dataset/val/masks/malignant (158)_mask.png,Malignant,Malignant,1,34631,False
/workspace/dataset/val/images/benign (11).png,/workspace/dataset/val/masks/benign (11)_mask.png,Benign,Malignant,1,1951,True
